index,id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
6853,105719173,0.760577756485164,0.4,0.3,0.0,2.3,1.2,0.0,0.0,0
6854,15792031,0.7973765977480777,0.4,1.0,0.0,3.4,3.4,2.3,0.5,0
6855,603385285,0.8054784364249085,0.0,1.6,0.2,3.8,3.8,3.8,1.8,0
6856,1416121214,0.8068955728616037,0.3,2.2,0.4,3.6,3.6,0.4,1.2,0
6857,821215184660393986,0.8748575042966269,0.4,4.0,2.6,4.6,4.6,1.2,2.4,0
6858,172425532,0.8474634546636374,1.8,2.4,0.0,4.4,4.4,1.7,0.1,0
6859,71515969,0.8252572897541253,1.0,2.0,0.0,4.1,4.1,2.8,0.2,0
6860,39941540,0.6784864269642225,1.2,0.8,0.0,1.4,0.9,0.0,0.0,0
6861,921426764,0.0,0.0,0.4,0.1,0.7,0.0,0.0,0.0,0
6862,13862172,0.7971422227407965,1.6,0.4,0.0,2.7,2.7,0.0,0.1,0
6863,308287890,0.7982287282125168,1.4,1.4,0.0,2.0,1.8,0.0,0.0,0
6864,2549172114,0.8091273704655436,1.2,3.0,0.5,3.7,3.7,0.4,1.0,0
6865,3300861167,0.3061880724897508,0.4,0.0,0.0,0.7,0.2,0.0,0.0,0
6866,40364991,0.4944907274828369,0.0,0.1,0.0,1.5,0.5,0.0,0.0,0
6867,2876076186,0.8115094045580712,1.0,3.8,0.0,3.5,3.8,1.2,1.7,0
6868,627253333,0.9197876419218656,0.0,1.5,0.0,4.8,4.8,4.1,0.4,0
6869,61710647,0.6784864269642225,0.4,0.1,0.0,1.6,0.9,0.0,0.0,0
6870,11436952,0.7219510972984345,0.3,0.1,0.0,2.1,1.0,0.0,0.0,0
6871,200570353,0.7437205366967014,0.2,0.4,0.0,3.1,1.2,0.3,0.0,0
6872,19916572,0.2263182996110987,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0
6873,1004764640486854656,0.8054210927612583,0.6,2.0,0.3,2.7,2.7,0.0,2.0,0
6874,2752601,0.7470839770895665,2.7,1.6,0.0,1.8,1.2,0.0,0.1,0
6875,18871948,0.4756769663222349,0.6,0.2,0.0,1.8,0.5,0.0,0.0,0
6876,25417360,0.2520419704315795,0.0,0.1,0.0,0.7,0.1,0.0,0.0,0
6877,80921539,0.7865642668428161,1.4,1.0,0.0,1.4,1.5,0.0,0.0,0
6878,45406850,0.3061880724897508,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0
6879,1408706821,0.8193478253485871,1.9,3.7,0.0,4.0,4.0,1.8,1.4,0
6880,18678924,0.3626456412463227,1.8,0.3,0.0,1.2,0.3,0.0,0.0,0
6881,148711787,0.8421031637823202,0.1,0.4,0.0,4.3,4.3,1.8,0.6,0
6882,23573083,0.859576255252869,0.2,0.4,0.1,4.4,4.4,2.5,0.4,0
6883,742143,0.7971037475964349,0.6,0.5,0.0,2.7,2.7,0.1,0.2,0
6884,6017542,0.7967206940193189,0.3,1.2,0.1,3.3,3.3,0.2,0.1,0
6885,759251,0.8036706514015852,0.6,1.0,0.0,3.8,3.8,1.2,0.0,0
6886,33884545,0.8372129323854712,0.1,0.8,0.2,4.2,4.2,1.6,0.2,0
6887,1367531,0.8532920387559139,0.5,0.7,0.1,4.4,4.4,2.9,0.2,0
6888,2367911,0.6763619064808265,1.3,1.3,0.0,1.6,1.0,0.2,0.0,0
6889,19923144,0.7965971518887632,1.2,0.6,0.0,3.2,3.2,0.1,0.0,0
6890,19426551,0.7939576449836836,0.6,0.2,0.0,2.9,2.0,0.2,0.0,0
6891,17471979,0.7967905786038864,0.4,1.4,0.1,2.9,2.9,0.2,0.2,0
6892,18219976,0.7897432630001835,0.4,0.2,0.0,2.5,1.6,0.0,0.0,0
6893,1652541,0.7989890411370751,0.5,0.4,0.0,3.6,3.6,0.9,0.1,0
6894,30973,0.7946723107742963,1.2,1.4,0.0,2.6,2.0,1.4,0.4,0
6895,14293310,0.7968624754031172,0.4,1.4,0.1,3.4,3.4,1.0,0.2,0
6896,5988062,0.7989890411370751,0.6,0.8,0.0,3.6,3.6,2.1,0.2,0
6897,218437274,0.813043153461001,0.4,0.4,0.1,3.8,3.8,2.2,0.2,0
6898,95023423,0.7969945574902298,0.6,1.0,0.2,2.8,2.8,1.2,0.4,0
6899,16193578,0.7973765977480777,0.6,1.6,0.0,3.4,3.4,2.0,0.3,0
6900,3108351,0.8240917140475522,0.3,1.2,0.0,4.1,4.1,1.2,0.1,0
6901,24742040,0.6763619064808265,1.6,1.0,0.0,1.6,1.0,0.2,0.0,0
6902,69183155,0.8115094045580712,0.6,0.6,0.3,3.8,3.8,2.2,0.4,0
6903,2883841,0.7966368747455678,1.2,2.2,0.0,3.2,3.2,0.4,0.1,0
6904,2557521,0.7176911080698488,0.2,0.2,0.0,2.3,1.1,0.0,0.0,0
6905,807095,0.7966668301280437,0.8,0.2,0.0,3.0,3.0,0.2,0.0,0
6906,352132252,0.7527121552274618,0.8,0.9,0.0,2.2,1.2,0.0,0.2,0
6907,1661404440,0.5222398722127631,0.0,0.2,0.0,1.5,0.6,0.0,0.0,0
6908,2928556470,0.8052176344738626,0.1,1.2,0.0,3.2,3.2,0.0,0.4,0
6909,2901953015,0.904303821618659,0.0,2.6,0.3,4.8,4.8,4.6,3.8,0
6910,168789642,0.8287549877594508,0.8,2.8,0.9,4.2,4.2,2.3,1.0,0
6911,3193080636,0.7784494983408411,0.2,0.4,0.0,1.8,1.4,0.0,0.0,0
6912,2491508162,0.8808312676897403,1.4,2.4,1.4,4.6,4.6,0.6,0.0,0
6913,490645569,0.7874002196908744,0.2,1.0,0.6,2.2,1.7,0.2,1.4,0
6914,300415996,0.8055586579935085,0.1,3.2,0.2,3.2,3.4,3.4,2.5,0
6915,709807650,0.8064216072785402,0.4,3.1,0.1,3.5,3.5,0.2,2.8,0
6916,976973737,0.7176911080698488,0.6,1.0,0.3,1.0,1.1,0.0,0.2,0
6917,1433472060,0.9338419498718862,0.1,2.0,0.2,5.0,5.0,4.0,2.0,0
6918,449470627,0.7828265255249504,0.2,1.6,0.1,2.8,1.4,0.2,0.8,0
6919,1421859620,0.5742686032713971,0.4,0.0,0.0,0.9,0.6,0.0,0.0,0
6920,1293787292,0.799570188835745,0.3,1.2,0.0,2.0,1.8,0.0,0.2,0
6921,1334673584,0.9270685798190942,0.5,3.4,0.4,4.9,4.9,4.2,3.5,0
6922,2359556900,0.8474634546636374,3.2,3.6,1.8,4.4,4.4,0.6,0.2,0
6923,2172327199,0.6945161422354588,0.3,0.6,0.2,1.6,1.0,0.0,0.0,0
6924,1567185626,0.7784494983408411,0.2,0.6,0.0,2.4,1.4,0.1,0.2,0
6925,68075842,0.6784864269642225,0.4,0.2,0.0,3.2,0.9,0.0,0.0,0
6926,972532340,0.8995513244218455,0.2,2.1,0.3,4.7,4.7,2.6,1.0,0
6927,170568448,0.5488888157824968,0.5,0.5,0.0,2.3,0.6,0.0,0.0,0
6928,139954867,0.8885263643630983,0.3,3.2,0.1,4.6,4.6,3.6,1.6,0
6929,225313169,1.0,0.2,3.4,0.1,5.0,5.0,4.6,2.7,0
6930,185218294,0.6207049850511144,0.0,0.5,0.0,1.8,0.8,0.0,0.0,0
6931,245010194,0.2884638969541196,0.6,0.0,0.0,0.6,0.2,0.0,0.0,0
6932,2861336274,0.6915799517497913,1.0,0.6,0.8,2.3,1.0,0.0,0.0,0
6933,3210208413,0.6415870166679795,0.2,0.4,0.1,2.8,0.8,0.0,0.0,0
6934,288773752,0.9338419498718862,0.0,2.2,0.5,5.0,5.0,4.6,2.4,0
6935,3166813130,0.7967247202742335,1.1,2.3,1.2,3.0,3.0,0.6,0.6,0
6936,419353120,0.5742686032713971,0.2,1.0,0.0,2.2,0.6,0.1,0.1,0
6937,2477327017,0.6608500314332488,1.0,1.6,0.0,2.7,0.8,0.0,0.0,0
6938,2198788956,0.7334998320027682,0.2,0.3,0.4,2.4,1.1,0.0,0.0,0
6939,3365682132,0.40673978557586,0.5,0.2,0.0,2.4,0.4,0.2,0.1,0
6940,263300013,0.8288069415530707,0.4,2.3,1.0,4.1,4.1,3.4,1.6,0
6941,1482179886,0.7828265255249504,0.4,0.8,0.0,2.3,1.4,0.2,0.1,0
6942,3281348820,0.8421031637823202,1.6,1.8,0.6,4.3,4.3,1.0,0.6,0
6943,122965433,0.8006881983123656,0.2,1.0,0.0,2.2,1.8,0.3,0.4,0
6944,211001312,0.6415870166679795,0.0,0.4,0.1,1.8,0.8,0.0,0.0,0
6945,3018024769,0.8457543526336647,0.3,3.2,0.6,4.4,4.4,3.6,3.3,0
6946,6781802,0.797075908158591,0.4,2.4,0.1,3.4,3.4,2.3,1.0,0
6947,37260832,0.7967905786038864,0.2,1.8,0.0,2.9,2.9,0.2,0.4,0
6948,179201716,0.91215021741272,0.1,3.6,0.2,4.8,4.8,4.1,3.4,0
6949,1453275032,0.8008799175144752,1.0,2.7,0.4,3.7,3.7,2.8,1.7,0
6950,3383003321,0.9197876419218656,0.0,3.4,0.1,4.8,4.8,4.5,2.8,0
6951,2309880170,0.8068955728616037,0.5,0.5,0.0,3.6,3.6,0.0,0.1,0
6952,121657291,0.2603678379426137,0.5,0.0,0.0,1.0,0.1,0.0,0.0,0
6953,1196559378,0.8457543526336647,0.3,2.2,2.7,4.4,4.4,0.8,1.0,0
6954,377341555,0.6415870166679795,0.1,1.0,0.4,2.7,0.8,0.0,0.0,0
6955,423926299,0.8885263643630983,0.8,1.8,0.7,4.6,4.6,2.4,0.6,0
6956,205990455,0.8102129289660348,1.0,2.3,0.6,3.8,3.8,0.0,1.2,0
6957,2795208109,0.6207049850511144,0.4,0.2,0.2,2.8,0.8,0.0,0.0,0
6958,1036461709,0.3469210182245441,0.1,0.4,0.0,1.7,0.2,0.0,0.2,0
6959,735385566,0.8829632678129363,0.2,1.4,0.1,4.6,4.6,4.5,2.3,0
6960,71020190,0.8008799175144752,0.5,1.6,0.2,3.6,3.7,3.7,1.0,0
6961,1424000143,0.7053377817049258,0.6,1.0,0.1,2.1,1.0,0.0,0.3,0
6962,625458452,0.904303821618659,0.2,4.1,0.0,4.8,4.8,4.6,3.2,0
6963,4113621027,0.7939576449836836,0.2,1.4,0.0,1.7,2.0,0.9,1.2,0
6964,85989198,0.7973765977480777,1.2,3.2,0.8,3.4,3.4,0.7,0.6,0
6965,151041505,0.7089830786080018,0.5,0.1,0.0,2.3,1.0,0.0,0.1,0
6966,254603350,0.2263182996110987,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0
6967,3082647453,0.9373635156266058,0.2,3.2,2.0,5.0,5.0,4.7,2.7,0
6968,2327994013,0.4756769663222349,0.3,0.8,0.0,1.0,0.5,0.0,0.2,0
6969,250121556,0.760577756485164,0.2,0.6,0.0,2.4,1.2,0.1,0.2,0
6970,2221432382,1.0,0.2,3.7,0.4,5.0,5.0,4.8,4.1,0
6971,55747577,0.4365081483009443,0.4,0.0,0.0,1.0,0.4,0.0,0.0,0
6972,28403745,0.3342309004634953,0.2,0.1,0.0,0.4,0.2,0.0,0.0,0
6973,705187969,0.9373635156266058,0.2,1.8,0.0,5.0,5.0,4.1,3.7,0
6974,1081628124,0.7982287282125168,0.2,1.6,0.7,3.2,1.8,0.0,0.0,0
6975,2943566101,0.9197876419218656,0.0,2.7,0.1,4.8,4.8,4.6,4.0,0
6976,2165381052,0.4479465575931997,0.8,0.4,0.0,1.4,0.4,0.3,0.0,0
6977,105821431,0.8808312676897403,0.1,2.0,0.4,4.6,4.6,4.1,2.8,0
6978,4459687272,0.8995513244218455,0.4,3.4,0.6,4.7,4.7,4.0,2.5,0
6979,1618730976,0.8421031637823202,1.3,3.3,0.9,4.3,4.3,0.5,0.2,0
6980,3098765088,0.8060512678410475,0.0,2.2,0.2,3.4,3.4,1.8,2.4,0
6981,176769813,0.7527121552274618,0.6,1.0,0.1,1.8,1.2,0.0,0.0,0
6982,276197452,0.923535423667034,0.5,2.9,0.4,4.8,4.8,3.6,3.2,0
6983,1607223709,0.8733944954488508,0.6,1.4,0.2,4.6,4.6,3.4,2.1,0
6984,3019223383,1.0,0.0,1.6,0.3,5.0,5.0,5.0,3.5,0
6985,2955302197,1.0,0.0,2.4,0.1,5.0,5.0,4.8,3.4,0
6986,400750779,0.5222398722127631,0.2,0.8,0.0,1.6,0.6,0.0,0.0,0
6987,2303471682,0.8339181685112829,1.4,2.4,1.4,4.2,4.2,1.2,0.4,0
6988,1494549962,0.9338419498718862,0.2,3.6,0.4,5.0,5.0,4.6,3.4,0
6989,385181678,0.8963872382550993,0.4,2.9,0.5,4.7,4.7,2.9,1.6,0
6990,608171108,0.9338419498718862,0.0,3.9,0.0,5.0,5.0,4.8,4.0,0
6991,591555224,0.8169336709169681,2.2,2.1,2.0,4.0,4.0,0.7,0.3,0
6992,251724140,0.7983123643488195,1.0,1.4,0.0,3.6,3.6,0.0,0.0,0
6993,2932938109,0.3912159239072283,1.8,0.6,0.2,0.6,0.4,0.0,0.1,0
6994,728249330,0.8474634546636374,0.0,2.4,0.2,4.4,4.4,4.0,1.6,0
6995,87307603,0.7089830786080018,0.1,0.1,0.0,1.3,1.0,0.0,0.0,0
6996,3989896755,0.7717813288270262,1.6,2.0,0.1,3.0,1.4,1.4,0.2,0
6997,3990931,0.7527121552274618,0.2,0.2,0.0,1.8,1.2,0.0,0.2,0
6998,555203372,0.9373635156266058,0.5,3.4,0.1,5.0,5.0,3.4,3.8,0
6999,1201545410,0.9338419498718862,0.0,1.6,0.2,5.0,5.0,4.4,1.8,0
7000,3586579334,0.8829632678129363,0.2,2.6,0.0,4.6,4.6,3.4,2.7,0
7001,16257347,0.797075908158591,0.4,2.0,0.0,3.4,3.4,0.2,0.3,0
7002,3384167860,0.5222398722127631,0.3,0.0,0.0,1.4,0.6,0.0,0.0,0
7003,2279725112,0.40673978557586,0.2,0.2,0.0,1.4,0.4,0.0,0.0,0
7004,106763540,0.7826357858330618,0.8,1.1,1.4,1.8,1.6,0.0,0.5,0
7005,1098366914,0.3469210182245441,0.0,0.3,0.0,2.9,0.2,0.0,0.0,0
7006,3137992297,0.8963872382550993,0.0,2.9,0.0,4.7,4.7,4.6,4.4,0
7007,2334005046,1.0,0.2,2.3,0.4,5.0,5.0,4.7,3.4,0
7008,223617437,0.9270685798190942,0.2,3.4,0.1,4.9,4.9,4.5,3.2,0
7009,36165609,0.7053377817049258,0.4,1.8,0.3,1.8,1.0,0.4,0.5,0
7010,587364967,0.8030212452554465,0.1,2.5,0.2,2.2,2.0,1.6,1.6,0
7011,98421600,0.805428834471509,0.0,1.6,0.1,2.6,2.6,0.8,1.8,0
7012,341375420,1.0,0.1,2.0,0.2,5.0,5.0,5.0,3.4,0
7013,2160498763,0.8524047631581662,1.2,2.9,0.8,4.4,4.4,1.7,1.0,0
7014,16242863,0.6415870166679795,0.0,0.2,0.0,1.6,0.8,0.0,0.0,0
7015,2832528206,0.8885263643630983,0.0,1.0,0.1,4.6,4.6,4.4,0.6,0
7016,347607131,0.8963872382550993,0.2,1.8,0.1,4.6,4.7,4.7,2.8,0
7017,2416820011,1.0,0.0,1.4,0.4,5.0,5.0,4.8,3.4,0
7018,225206811,0.8169336709169681,1.2,3.2,0.2,4.0,4.0,0.8,1.7,0
7019,341863906,1.0,0.0,1.6,0.0,5.0,5.0,4.9,2.8,0
7020,762496814,0.7176911080698488,3.9,0.7,0.0,1.4,1.1,0.0,0.0,0
7021,1638058898,0.9373635156266058,0.3,3.2,0.0,5.0,5.0,3.3,2.3,0
7022,78542537,0.5982419966968565,0.0,0.4,0.0,1.0,0.7,0.0,0.4,0
7023,1586237918,0.4479465575931997,0.6,0.2,0.0,1.2,0.4,0.0,0.0,0
7024,421077323,0.9338419498718862,0.3,3.6,0.0,5.0,5.0,4.1,4.1,0
7025,382258177,0.7733457112766196,0.1,0.0,0.0,1.8,1.4,0.2,0.0,0
7026,306701131,0.5222398722127631,0.1,0.6,1.2,1.4,0.6,0.4,0.0,0
7027,161126952,0.8021481695167405,0.4,1.2,0.4,3.4,3.8,3.8,1.7,0
7028,313981047,0.816204310368583,0.4,2.7,0.0,4.1,4.1,0.2,0.4,0
7029,44310851,0.9197876419218656,0.6,2.4,0.6,4.8,4.8,3.0,1.8,0
7030,701815436,0.8082278383974655,0.0,1.6,0.2,3.6,3.6,1.7,1.0,0
7031,228285665,0.9338419498718862,0.2,3.0,0.1,5.0,5.0,4.4,4.1,0
7032,63320347,0.8074910771589409,1.0,1.3,0.2,3.6,3.6,2.7,0.9,0
7033,768314389,0.7892294694438972,1.6,2.2,0.2,2.7,1.8,0.4,0.6,0
7034,1081279532,0.7967905786038864,1.0,2.9,0.2,2.8,2.9,0.1,2.3,0
7035,115885449,0.7897432630001835,0.2,0.1,0.0,2.8,1.6,0.0,0.1,0
7036,3185320003,0.4197222421546159,0.4,0.2,0.0,1.0,0.4,0.0,0.0,0
7037,870188413,0.91215021741272,0.6,2.5,0.6,4.8,4.8,2.8,1.8,0
7038,114157893,0.8057684213303521,0.1,0.8,0.1,3.4,3.4,0.0,1.2,0
7039,71382295,0.2520419704315795,0.5,0.0,0.0,1.2,0.1,0.0,0.0,0
7040,2394340476,0.9338419498718862,0.1,3.8,0.0,5.0,5.0,4.7,4.6,0
7041,131388296,0.923535423667034,0.6,3.4,0.9,4.8,4.8,3.2,2.9,0
7042,2351661019,0.9373635156266058,0.4,4.2,0.1,5.0,5.0,4.6,3.1,0
7043,2444516970,0.923535423667034,0.2,2.2,0.2,4.8,4.8,4.6,3.3,0
7044,184824665,0.7892294694438972,0.5,0.6,0.0,3.1,1.8,0.0,0.0,0
7045,38537315,0.3626456412463227,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0
7046,2274848604,0.2787259978325127,0.6,0.2,0.0,0.7,0.2,0.0,0.0,0
7047,2209583375,0.0,0.4,0.2,0.0,0.8,0.0,0.6,0.0,0
7048,30129478,0.5288664776112156,0.8,1.2,0.1,1.7,0.6,0.1,0.1,0
7049,322526117,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0
7050,1979190776,0.8457543526336647,0.0,2.2,0.4,4.1,4.4,4.4,1.9,0
7051,211557827,0.7668769621923945,0.0,0.8,0.6,2.6,1.4,0.0,0.1,0
7052,2399173802,0.9338419498718862,0.0,3.7,0.2,5.0,5.0,4.8,4.4,0
7053,2164494214,0.7089830786080018,0.4,0.8,0.4,2.2,1.0,0.0,0.0,0
7054,2340008558,0.7784494983408411,0.2,1.0,0.0,2.1,1.4,0.0,0.4,0
7055,4080133834,0.7965971518887632,0.6,1.6,0.2,3.2,3.2,1.4,1.2,0
7056,223450467,0.9338419498718862,0.4,3.8,0.2,5.0,5.0,4.2,3.9,0
7057,3021259014,0.9197876419218656,0.0,2.7,0.3,4.8,4.8,4.2,2.8,0
7058,495103914,0.8057684213303521,0.4,2.1,0.1,3.4,3.4,0.4,1.4,0
7059,713337475,0.7219510972984345,0.2,0.4,0.0,1.8,1.0,0.0,0.2,0
7060,382374582,0.8100783815308749,0.5,1.9,0.4,4.0,4.0,0.8,1.8,0
7061,1518220519,0.7733457112766196,0.2,0.8,0.1,2.8,1.4,0.2,0.0,0
7062,362909565,0.2603678379426137,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0
7063,2379160873,1.0,0.0,3.4,0.0,5.0,5.0,4.7,4.8,0
7064,127002708,0.6414184221423734,0.4,0.9,0.1,0.8,0.8,0.0,0.2,0
7065,28054874,0.3342309004634953,0.6,0.0,0.0,0.6,0.2,0.0,0.0,0
7066,1171100534,0.9197876419218656,0.6,2.9,0.0,4.8,4.8,4.4,3.0,0
7067,2268691220,0.6415870166679795,0.0,0.4,0.0,3.2,0.8,1.0,0.2,0
7068,43310150,0.812935016236137,1.6,3.0,2.0,4.0,4.0,0.1,0.4,0
7069,2568313562,0.9158377984126878,0.7,3.2,1.0,4.8,4.8,3.2,1.8,0
7070,200077738,0.9270685798190942,0.0,2.8,0.1,4.9,4.9,4.4,2.7,0
7071,1853693322,0.8115094045580712,0.4,2.2,0.2,3.8,3.8,1.2,1.4,0
7072,2899662597,0.376789963905683,0.8,0.4,0.0,2.8,0.3,0.0,0.0,0
7073,3348071480,0.8053088638387352,0.1,1.8,0.4,3.2,3.2,0.0,0.2,0
7074,5460412,0.7674214324358889,0.8,0.4,0.0,1.9,1.3,0.0,0.1,0
7075,2378134129,1.0,0.0,2.0,0.2,5.0,5.0,5.0,3.4,0
7076,3322078934,0.8532920387559139,0.1,2.4,0.0,4.4,4.4,2.8,2.2,0
7077,3627483613,0.859576255252869,1.3,0.8,0.0,4.4,4.4,0.2,0.2,0
7078,1901949198,0.8053747654061287,1.8,1.5,0.3,2.8,2.8,0.0,0.0,0
7079,508783596,0.8030212452554465,0.3,0.2,0.6,2.6,2.0,0.0,1.2,0
7080,2363987964,0.8421031637823202,0.1,1.4,0.3,4.3,4.3,0.2,0.2,0
7081,42858599,0.7989890411370751,1.6,2.5,1.8,3.6,3.6,0.6,0.4,0
7082,2445321452,1.0,0.1,2.4,0.9,5.0,5.0,4.8,2.0,0
7083,534745299,0.5222398722127631,0.3,0.1,0.5,1.8,0.6,0.0,0.0,0
7084,306806485,0.7865642668428161,0.3,1.2,0.0,1.7,1.5,0.0,0.1,0
7085,132433435,0.6207049850511144,0.4,0.2,0.0,1.8,0.8,0.0,0.0,0
7086,89934622,0.6784864269642225,0.4,0.4,0.0,2.8,0.9,0.0,0.0,0
7087,1592851670,0.904303821618659,0.1,1.0,0.0,4.6,4.8,4.8,1.2,0
7088,366417743,0.8963872382550993,0.2,3.8,0.1,4.7,4.7,4.1,2.5,0
7089,120143525,0.4658392474232361,0.6,0.2,0.0,1.8,0.4,0.0,0.0,0
7090,219992032,0.6207049850511144,0.5,0.8,0.2,2.8,0.8,0.1,0.0,0
7091,250920294,0.8885263643630983,0.5,1.8,0.6,4.6,4.6,3.3,1.5,0
7092,129082472,0.7982287282125168,1.0,0.6,0.0,2.5,1.8,0.0,0.1,0
7093,1355305712,0.40673978557586,0.1,0.2,0.0,1.9,0.4,0.0,0.0,0
7094,2925665354,0.6945161422354588,0.5,1.2,0.0,3.0,1.0,0.0,0.2,0
7095,2875360759,0.2520419704315795,0.3,0.2,0.0,0.7,0.1,0.2,0.0,0
7096,3150644462,0.8193478253485871,0.2,1.6,1.1,3.9,4.0,4.0,0.8,0
7097,40398210,0.621687023966582,0.6,0.8,0.0,2.2,0.8,0.0,0.1,0
7098,2792831540,0.7947108099739177,0.3,2.4,0.4,3.3,1.6,1.8,1.2,0
7099,4556775395,0.8074910771589409,0.4,3.3,0.6,3.6,3.6,2.2,1.8,0
7100,4842711789,0.8287549877594508,0.4,2.7,2.8,4.2,4.2,1.8,1.8,0
7101,1405381086,1.0,0.0,3.2,0.3,5.0,5.0,4.8,4.1,0
7102,4185111,0.796599114745521,0.5,2.5,0.2,3.2,3.2,0.6,1.0,0
7103,105718796,0.923535423667034,0.2,3.2,0.0,4.8,4.8,3.4,2.8,0
7104,4477044201,0.8199148539199458,3.1,3.1,1.6,4.1,4.1,0.4,0.2,0
7105,1337464171,1.0,0.2,3.3,0.1,5.0,5.0,4.4,3.4,0
7106,708378902557822976,0.9373635156266058,0.6,3.8,0.2,5.0,5.0,3.6,3.5,0
7107,6690852,0.9373635156266058,0.1,2.4,0.6,5.0,5.0,4.3,3.0,0
7108,784761385,1.0,0.3,3.8,0.1,5.0,5.0,4.4,4.2,0
7109,2218438975,1.0,0.1,3.6,0.6,5.0,5.0,4.5,3.8,0
7110,1650904332,0.801617083559931,1.2,0.4,0.0,2.3,1.9,0.0,0.0,0
7111,620999064,0.6784864269642225,0.2,0.4,0.0,2.1,0.9,0.0,0.0,0
7112,2423067464,0.4479465575931997,2.2,0.3,0.2,1.4,0.4,0.0,0.0,0
7113,153057640,1.0,0.0,1.8,0.4,5.0,5.0,4.9,2.8,0
7114,153323842,1.0,0.0,1.8,0.5,5.0,5.0,5.0,3.0,0
7115,3031717200,0.8054092120440788,1.4,2.1,1.0,3.3,3.3,0.0,0.2,0
7116,1606033945,0.7865642668428161,0.1,0.8,0.1,2.6,1.5,0.4,0.0,0
7117,183346337,0.5222398722127631,0.6,0.2,0.0,1.4,0.6,0.0,0.0,0
7118,423373395,0.7527121552274618,0.2,0.6,0.1,1.8,1.2,0.0,0.0,0
7119,558215877,0.3912159239072283,2.4,0.2,0.0,0.6,0.4,0.0,0.0,0
7120,239625459,0.7865642668428161,1.6,0.5,0.0,2.7,1.5,0.0,0.0,0
7121,2900587879,0.8885263643630983,0.0,2.8,0.1,4.6,4.6,4.1,3.7,0
7122,504731972,0.9158377984126878,0.2,3.2,0.2,4.8,4.8,3.9,2.3,0
7123,2177173596,1.0,0.0,4.1,0.0,5.0,5.0,4.6,4.9,0
7124,2900157139,1.0,0.1,4.1,0.7,5.0,5.0,4.6,4.3,0
7125,4880154665,0.9373635156266058,0.5,4.4,0.0,5.0,5.0,3.8,3.8,0
7126,1032457044,0.7733457112766196,0.1,0.4,0.2,2.4,1.4,0.1,0.2,0
7127,147146101,0.6784864269642225,0.6,0.5,0.0,2.0,0.9,0.0,0.0,0
7128,316465945,0.8287549877594508,0.4,2.8,0.4,4.2,4.2,2.9,3.0,0
7129,3241838887,0.9338419498718862,0.4,2.8,0.1,5.0,5.0,3.3,3.2,0
7130,150996744,0.8372129323854712,0.2,2.2,0.2,4.2,4.2,4.1,1.5,0
7131,45861757,0.2787259978325127,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0
7132,2898882306,1.0,0.2,4.2,0.0,5.0,5.0,4.7,4.6,0
7133,2318968129,0.9338419498718862,0.0,1.0,0.0,5.0,5.0,5.0,2.5,0
7134,144082130,0.7527121552274618,0.4,1.0,0.1,2.0,1.2,0.0,0.4,0
7135,925537664,0.7828265255249504,0.1,0.4,0.0,3.2,1.4,0.0,0.2,0
7136,89414175,0.760577756485164,0.3,1.3,0.0,2.5,1.2,0.4,0.2,0
7137,1401272485,0.4365081483009443,0.1,0.8,0.0,2.1,0.4,0.2,0.3,0
7138,1959425161,0.3173945013556645,0.2,0.2,0.0,1.8,0.2,0.0,0.0,0
7139,3430977532,0.4756769663222349,0.4,0.6,0.0,1.8,0.5,0.0,0.0,0
7140,4849801408,0.8474634546636374,0.0,3.8,2.2,4.4,4.4,2.8,2.3,0
7141,2981911481,0.3469210182245441,0.4,0.9,0.0,2.2,0.2,0.0,0.0,0
7142,3920279115,0.8748575042966269,0.2,3.7,0.4,4.4,4.6,4.6,2.4,0
7143,71478395,0.8053085767533751,0.4,1.8,0.2,2.9,2.9,0.0,0.2,0
7144,105711392,1.0,0.2,3.2,0.3,5.0,5.0,4.4,3.0,0
7145,564109899,0.2263182996110987,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0
7146,1636329254,0.8006881983123656,2.8,1.2,0.0,2.6,1.8,0.6,0.2,0
7147,2916404666,0.4479465575931997,0.4,0.2,0.1,1.6,0.4,0.0,0.2,0
7148,2481764343,0.7784494983408411,1.8,1.2,0.8,3.0,1.4,0.0,0.0,0
7149,174214130,0.7828265255249504,0.4,0.4,0.0,1.8,1.4,0.0,0.0,0
7150,2298803394,1.0,0.0,3.5,0.0,5.0,5.0,4.6,4.5,0
7151,924967777,0.7946723107742963,0.4,0.9,0.0,2.9,2.0,0.0,0.2,0
7152,2697652640,0.7527121552274618,0.1,0.4,0.4,2.8,1.2,0.0,0.2,0
7153,2338730188,0.91215021741272,0.6,3.4,0.1,4.8,4.8,4.5,1.4,0
7154,1588836115,1.0,0.0,1.7,0.7,5.0,5.0,5.0,3.2,0
7155,4714956096,1.0,0.3,2.5,0.2,5.0,5.0,5.0,3.2,0
7156,3081645028,0.8885263643630983,0.4,3.2,0.2,4.6,4.6,4.6,3.0,0
